true_key,true_condition,pred_key,pred_condition,confidence,exact_correct,group_correct
liver_disease,Liver Disease,liver_disease,Liver Disease,0.48,1,1
liver_disease,Liver Disease,renal_failure,Renal Failure,0.36,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.468,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.423,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.415,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.491,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.447,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.472,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.494,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.454,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.472,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.491,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.394,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.511,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.554,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.405,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.389,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.405,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.461,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.557,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.357,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.505,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.483,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.385,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.55,0,0
liver_disease,Liver Disease,c_diff,C. difficile,0.602,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.548,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.394,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.524,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.645,0,0
liver_disease,Liver Disease,c_diff,C. difficile,0.426,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.374,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.467,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.519,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.382,1,1
liver_disease,Liver Disease,c_diff,C. difficile,0.429,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.482,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.404,1,1
liver_disease,Liver Disease,ketoacidosis,Ketoacidosis,0.504,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.417,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.365,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.544,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.467,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.364,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.465,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.346,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.509,1,1
liver_disease,Liver Disease,colorectal_cancer,Colorectal Cancer,0.422,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.479,0,0
liver_disease,Liver Disease,ketoacidosis,Ketoacidosis,0.428,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.372,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.409,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.38,0,0
liver_disease,Liver Disease,lung_cancer,Lung Cancer,0.443,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.543,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.494,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.516,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.484,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.468,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.575,0,0
liver_disease,Liver Disease,pre_seizure,Pre-Seizure / Fit Warning,0.383,0,0
liver_disease,Liver Disease,colorectal_cancer,Colorectal Cancer,0.468,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.512,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.523,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.432,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.53,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.398,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.437,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.601,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.504,0,0
liver_disease,Liver Disease,ketoacidosis,Ketoacidosis,0.535,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.434,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.528,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.367,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.478,0,0
liver_disease,Liver Disease,fight_or_flight,Fight-or-Flight Escalation,0.432,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.335,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.398,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.406,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.451,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.508,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.374,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.408,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.465,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.471,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.418,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.522,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.45,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.527,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.391,0,0
liver_disease,Liver Disease,ketoacidosis,Ketoacidosis,0.555,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.501,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.535,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.459,0,0
liver_disease,Liver Disease,rage_cortisol,Rage / Cortisol Spike,0.526,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.507,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.554,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.424,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.498,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.543,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.397,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.421,0,0
liver_disease,Liver Disease,parkinsons,Parkinson's Disease,0.409,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.476,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.38,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.497,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.395,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.503,0,0
liver_disease,Liver Disease,c_diff,C. difficile,0.428,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.38,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.545,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.372,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.516,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.498,1,1
liver_disease,Liver Disease,c_diff,C. difficile,0.492,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.483,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.479,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.451,0,0
liver_disease,Liver Disease,ketoacidosis,Ketoacidosis,0.457,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.419,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.358,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.545,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.397,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.552,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.361,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.481,0,0
liver_disease,Liver Disease,ketoacidosis,Ketoacidosis,0.444,0,0
liver_disease,Liver Disease,rage_cortisol,Rage / Cortisol Spike,0.529,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.433,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.498,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.499,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.612,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.43,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.584,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.388,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.48,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.362,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.487,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.38,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.465,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.494,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.493,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.545,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.532,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.419,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.537,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.352,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.485,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.491,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.462,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.497,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.379,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.505,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.536,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.405,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.59,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.453,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.469,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.469,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.46,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.552,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.526,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.365,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.481,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.459,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.531,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.434,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.427,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.454,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.464,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.483,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.52,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.491,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.522,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.46,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.462,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.431,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.438,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.47,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.505,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.54,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.544,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.551,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.57,0,0
liver_disease,Liver Disease,covid19,COVID-19,0.429,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.552,0,0
liver_disease,Liver Disease,rage_cortisol,Rage / Cortisol Spike,0.634,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.483,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.467,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.383,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.541,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.53,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.545,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.51,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.401,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.346,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.46,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.532,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.325,1,1
liver_disease,Liver Disease,rage_cortisol,Rage / Cortisol Spike,0.535,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.396,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.436,1,1
liver_disease,Liver Disease,colorectal_cancer,Colorectal Cancer,0.387,0,0
liver_disease,Liver Disease,ketoacidosis,Ketoacidosis,0.513,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.473,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.445,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.546,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.539,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.407,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.454,0,0
liver_disease,Liver Disease,parkinsons,Parkinson's Disease,0.479,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.352,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.424,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.478,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.472,0,0
liver_disease,Liver Disease,ketoacidosis,Ketoacidosis,0.652,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.412,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.524,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.377,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.7,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.518,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.471,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.412,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.544,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.401,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.485,1,1
liver_disease,Liver Disease,c_diff,C. difficile,0.425,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.462,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.528,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.542,0,0
liver_disease,Liver Disease,lung_cancer,Lung Cancer,0.427,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.414,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.441,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.319,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.323,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.492,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.408,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.446,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.501,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.454,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.484,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.395,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.483,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.528,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.442,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.463,0,0
liver_disease,Liver Disease,liver_disease,Liver Disease,0.516,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.5,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.423,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.391,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.449,1,1
liver_disease,Liver Disease,liver_disease,Liver Disease,0.335,1,1
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.473,0,0
liver_disease,Liver Disease,depressive_spiral,Depressive Spiral,0.441,0,0
